SaleID,price
200000,1283.7967725063231
200001,1988.7734147457559
200002,8384.70825199869
200003,1206.8129867308567
200004,2011.533198867622
200005,1115.6930059514364
200006,456.4048798039608
200007,3178.3278575787726
200008,13261.829912623569
200009,600.0468281353626
200010,658.8887779521746
200011,2532.105907573355
200012,5920.467869868732
200013,7411.72735655643
200014,1603.6211398251717
200015,247.60536139698894
200016,1743.384972077185
200017,8356.316272346241
200018,6837.4997677202
200019,798.0815191060775
200020,24582.37488016031
200021,7762.053562482659
200022,2004.2824030379043
200023,1566.2054591791164
200024,835.6433539178553
200025,7923.295924396687
200026,581.507469863144
200027,12443.936610256242
200028,4002.78390140973
200029,7997.709759826344
200030,18675.314344254268
200031,13313.796401332045
200032,611.289399722669
200033,14930.83080032513
200034,718.34502516376
200035,2044.2213939385747
200036,14198.435794493242
200037,5883.177639479368
200038,1586.335136433615
200039,356.47333990995486
200040,602.8736789317862
200041,28345.62345238167
200042,452.33006214911546
200043,7809.193723073767
200044,18686.326416450207
200045,504.70187852185694
200046,16207.286982464979
200047,17684.25568962992
200048,2201.1218334088085
200049,3191.25098720286
200050,442.32601391312227
200051,4422.934618097585
200052,2800.663121581992
200053,500.38730282628006
200054,13453.801543702368
200055,11300.217655246764
200056,5490.657318776207
200057,3344.3479986437883
200058,971.4271255064414
200059,5195.702445081365
200060,8597.096867542241
200061,1118.7934584869201
200062,5625.355338934135
200063,8239.976814257494
200064,1299.455719117005
200065,1690.691728497453
200066,516.6936562112106
200067,10119.523807664766
200068,192.38278095411366
200069,17440.826448329153
200070,9483.28445952278
200071,327.491859218497
200072,6798.00650369332
200073,18613.152639876116
200074,4313.098341030006
200075,13990.188499934407
200076,3072.1840836735432
200077,368.2986609563295
200078,359.52858354338713
200079,3044.271942216462
200080,3072.3599823993586
200081,2124.0881961518844
200082,4283.60114559007
200083,402.53906235705705
200084,1205.6157651290425
200085,1556.5713178357269
200086,7042.084107867392
200087,3382.7425241285177
200088,2916.956341396747
200089,41737.7123387953
200090,2477.8666170020842
200091,198.04099871103082
200092,1450.6613424958405
200093,16970.908407455896
200094,6595.09252271168
200095,5998.816384041284
200096,2635.9894186233296
200097,1205.154945510987
200098,453.8131235007594
200099,23524.213312591022
200100,21307.94671879178
200101,7377.1511552909315
200102,1821.6295786090052
200103,11118.93678027116
200104,5560.757886954768
200105,4421.191007670541
200106,8280.671937020965
200107,2284.0151659588396
200108,14810.792577282951
200109,7932.083694033327
200110,656.6952138076726
200111,1990.7937652297223
