SaleID,price
200000,1234.4312225341796
200001,1911.1890808105468
200002,8696.29462890625
200003,1279.3251708984376
200004,1992.9355041503907
200005,1112.0107971191405
200006,435.90050811767577
200007,3432.7919921875
200008,12676.561669921875
200009,602.3423492431641
200010,650.5196746826172
200011,2689.394110107422
200012,5480.34970703125
200013,7763.009252929687
200014,1506.8448791503906
200015,268.3970779418945
200016,1752.3686462402343
200017,8430.37998046875
200018,6958.201391601562
200019,764.0801620483398
200020,24741.09921875
200021,7670.04794921875
200022,1987.1651794433594
200023,1532.6893188476563
200024,828.9236602783203
200025,7529.1558837890625
200026,669.8872146606445
200027,12313.722119140624
200028,3954.26142578125
200029,7723.7259521484375
200030,17431.91142578125
200031,12696.38544921875
200032,613.0748153686524
200033,14760.9033203125
200034,919.0177398681641
200035,2006.8664306640626
200036,14299.855859375
200037,5700.810595703125
200038,1579.1022338867188
200039,340.6380584716797
200040,609.2785263061523
200041,29961.3908203125
200042,453.08509521484376
200043,7232.463598632812
200044,18786.022705078125
200045,505.3944885253906
200046,15742.31572265625
200047,17627.293212890625
200048,2362.754498291016
200049,3080.579235839844
200050,466.81412811279296
200051,4458.340576171875
200052,2833.597821044922
200053,513.6997543334961
200054,12644.496826171875
200055,10523.32998046875
200056,4865.685510253907
200057,3355.9510498046875
200058,881.3249481201171
200059,5219.591516113282
200060,8423.276928710937
200061,1133.684780883789
200062,5692.506298828125
200063,8073.079663085938
200064,1302.2799285888673
200065,1680.7728149414063
200066,490.4111557006836
200067,10129.717456054688
200068,196.51975326538087
200069,17038.210546875
200070,8966.285327148438
200071,339.3822280883789
200072,6703.686059570313
200073,19403.49970703125
200074,4757.652685546875
200075,13898.16181640625
200076,2933.41728515625
200077,307.3010726928711
200078,355.08927459716796
200079,3006.9867919921876
200080,3071.2080932617187
200081,2093.833630371094
200082,3969.33701171875
200083,418.3730712890625
200084,1219.9393127441406
200085,1384.796322631836
200086,7073.023706054688
200087,3397.6298217773438
200088,3049.6066040039063
200089,41823.67255859375
200090,2476.20517578125
200091,205.8276840209961
200092,1495.484796142578
200093,16179.82734375
200094,6517.831030273437
200095,6030.59951171875
200096,2471.9274719238283
200097,1188.0317596435548
200098,442.68812103271483
200099,21115.8634765625
200100,21163.519921875
200101,7258.765869140625
200102,1769.74501953125
200103,10997.213671875
200104,5873.311840820313
200105,4440.886584472656
200106,8044.7943115234375
200107,2313.63876953125
200108,14316.49970703125
200109,7736.111474609375
200110,646.3730209350585
200111,1939.0150817871095
200112,1811.612646484375
200113,702.5984725952148
200114,2377.7362670898438
200115,1194.9221405029298
200116,14212.760693359374
200117,16785.323291015626
200118,66637.8904296875
200119,214.51741943359374
200120,2910.860632324219
200121,2542.7001403808595
200122,684.9345245361328
200123,2469.16220703125
200124,55470.0767578125
200125,653.3777893066406
200126,2919.143798828125
200127,16581.558935546876
200128,1617.1324401855468
200129,5996.051708984375
200130,3894.5267700195313
200131,2926.813928222656
200132,1736.891046142578
200133,3154.575830078125
200134,1382.7336120605469
200135,2827.3936157226562
200136,4043.3468017578125
200137,592.8280395507812
200138,9809.316552734375
200139,6525.387622070312
200140,2743.700274658203
200141,1467.8131530761718
200142,6171.944311523437
200143,8354.852856445312
200144,1436.5424438476562
200145,6600.168505859375
200146,2644.2112548828127
200147,4546.208227539062
200148,3183.810595703125
200149,211.32236938476564
200150,11074.40419921875
200151,4799.386779785156
200152,671.4832702636719
200153,502.7568664550781
200154,7110.949658203125
200155,2526.1315368652345
200156,16165.582666015625
200157,8105.235888671875
200158,10026.004028320312
200159,701.3700653076172
200160,6343.16728515625
200161,7251.56337890625
200162,6753.5865478515625
200163,1119.7321014404297
200164,16663.621728515624
200165,14970.65126953125
200166,23797.37451171875
200167,3930.1916381835936
200168,34722.3900390625
200169,693.6940765380859
200170,2771.436633300781
200171,8976.375439453124
