SaleID,price
200000,1234.339317779541
200001,1910.7986427307128
200002,8693.559397583009
200003,1280.7160517120362
200004,1993.280397491455
200005,1112.5757990264892
200006,435.7682741546631
200007,3431.428426818848
200008,12681.4451953125
200009,602.3912582015992
200010,650.6210986328125
200011,2688.6354954528815
200012,5476.907289428711
200013,7762.153989257813
200014,1505.9292501831055
200015,268.2182321357727
200016,1753.103218688965
200017,8429.953306274416
200018,6957.220521240235
200019,762.4383752441406
200020,24739.71125
200021,7669.443104248048
200022,1986.404334564209
200023,1533.0646841430664
200024,828.134020690918
200025,7532.378466796875
200026,670.057693977356
200027,12309.455552978516
200028,3954.284729614258
200029,7724.409739379884
200030,17433.28910400391
200031,12697.984945068361
200032,613.0861722564698
200033,14759.256696777345
200034,918.1970570373535
200035,2007.6568521118163
200036,14302.023381347657
200037,5699.213478393554
200038,1578.6817797851563
200039,340.7858479309082
200040,609.4104946517945
200041,29950.902385253907
200042,453.09618831634526
200043,7236.493819580079
200044,18780.4423828125
200045,505.0153784942627
200046,15749.712590332032
200047,17624.706958007813
200048,2361.5355212402346
200049,3082.3863165283205
200050,466.40716075897217
200051,4458.925804138184
200052,2833.112005615234
200053,513.7077740097045
200054,12639.675172119141
200055,10520.732576293945
200056,4858.287759094239
200057,3355.139026489258
200058,880.4912581634522
200059,5218.370203552246
200060,8423.384162597657
200061,1132.9186882019044
200062,5691.577029418946
200063,8072.938909912111
200064,1302.5089960479738
200065,1681.2494966125491
200066,489.9336459350586
200067,10129.691469726564
200068,196.53166330337524
200069,17034.901395263674
200070,8962.630349731446
200071,338.7069669342041
200072,6704.595815429688
200073,19410.716607666014
200074,4757.601887512207
200075,13890.97078857422
200076,2931.8078878784177
200077,306.7011572074891
200078,355.1466891479492
200079,3006.478118591309
200080,3070.91995300293
200081,2093.633137664795
200082,3966.548816223145
200083,418.19638481140134
200084,1220.3400749969483
200085,1386.2833782196046
200086,7074.055076904297
200087,3397.3317306518557
200088,3048.9446841430663
200089,41818.77799560547
200090,2476.2218630981447
200091,205.5484441757202
200092,1495.5377520751952
200093,16183.073364257812
200094,6517.332371826173
200095,6030.142321166993
200096,2470.668068389893
200097,1188.6693411254882
200098,442.7856050109864
200099,21142.99256225586
200100,21160.679677734377
200101,7257.570955810548
200102,1769.8958027648923
200103,10992.411196289062
200104,5875.951730957032
200105,4440.32413848877
