SaleID,price
200000,1252.0991320109351
200001,1946.1394638755482
200002,8436.371087887659
200003,1173.3624895605433
200004,1981.1459113411192
200005,1084.3555961948152
200006,445.1919480465537
200007,3165.286589307151
200008,13406.502580514178
200009,597.1512574161818
200010,643.6917978578387
200011,2544.463522909339
200012,5828.875789221488
200013,7309.1112138249655
200014,1484.8704330544688
200015,250.57525810233764
200016,1732.1463463158875
200017,8333.764338838437
200018,6837.32985309277
200019,706.5328845053599
200020,24514.866659632666
200021,7663.635024707444
200022,2003.7189093424952
200023,1555.7196994011915
200024,843.3948677484111
200025,7886.279920724815
200026,587.9181121507997
200027,12329.920069805603
200028,3996.4989353244637
200029,7860.824844059253
200030,18453.526235101002
200031,13184.191640466526
200032,603.4983428502055
200033,14921.293115824566
200034,771.3424101820333
200035,2019.7615898791291
200036,14134.45353911135
200037,5847.7854986746315
200038,1582.520744758056
200039,349.07333598392734
200040,600.124293767451
200041,27978.821736743375
200042,447.86912934292207
200043,7701.92247597164
200044,18715.805914781355
200045,516.4946530224835
200046,15920.147224027723
200047,17699.573506991117
200048,2271.8299583681683
200049,3173.7917743476664
200050,481.28067132273725
200051,4407.233689479413
200052,2779.4717925741156
200053,492.49241803360746
200054,13165.544711130198
200055,10696.37837876329
200056,5250.693114803493
200057,3310.424579740053
200058,945.9207448933014
200059,5205.614483121655
200060,8447.738361628306
200061,1147.3412914796882
200062,5661.57423322296
200063,8204.458128469783
200064,1302.268777606829
200065,1679.0351156183642
200066,482.10616586311517
200067,10048.796949786883
200068,194.55068125724185
200069,17301.79504777355
200070,9236.682383779314
200071,316.6933758150972
200072,6656.485374444448
200073,18550.226467467033
200074,4343.727335501066
200075,13283.304972372898
200076,3026.1117065778153
200077,333.84644128849254
200078,356.5652781393359
200079,2999.2176640116754
200080,3078.8362796739902
200081,2117.5458823441477
200082,4282.267205270419
200083,404.72980012959
200084,1191.8640974275227
200085,1489.9048809256979
200086,7052.891840378743
200087,3392.963626800448
200088,2743.572637637335
200089,41603.85880378264
200090,2482.5633688731205
200091,191.56367513412363
200092,1471.6624325523235
200093,16720.852570388524
200094,6544.110952711579
200095,5979.508679222232
200096,2542.0150036066516
200097,1184.3399120612644
200098,452.4217226077202
200099,22752.162208302067
200100,21099.85574085389
200101,7321.31082243833
200102,1775.8900829361528
200103,10927.027338741133
200104,5469.65708075357
200105,4448.611574309085
200106,8193.970706367996
200107,2206.4167908847894
200108,14411.199852087528
200109,7724.4653852813335
200110,632.5138832099442
200111,1940.7655145230403
200112,1802.4799976779866
200113,646.9582028653532
200114,2241.6002346949135
200115,1187.3957712089182
200116,14164.845242427586
200117,16015.474166528486
200118,60104.671229451764
200119,207.41961041091656
200120,2959.488179173616
200121,2497.720523015099
200122,685.283825899707
200123,2530.2361385005283
200124,57994.499506797154
200125,586.448925388572
200126,2935.568347894231
200127,15830.877303017696
200128,1629.7443330779324
200129,5951.599620575749
200130,3899.631589556321
200131,2872.0784056787425
200132,1495.4830034590277
200133,3076.2397666186434
200134,1394.9029443276036
200135,2847.5891303113276
200136,3970.6296715160397
200137,659.4880644040398
200138,9839.290847637756
200139,6431.92412110845
200140,2801.9428954163805
200141,1491.9559570690853
200142,6363.928485823864
200143,6993.1714544110855
200144,1353.568169732283
200145,6406.50048728671
200146,2620.641874586745
200147,4474.422093919275
200148,2851.2009650206737
200149,217.3372870059785
200150,10983.159340232669
200151,5039.547239219442
200152,633.9141534571813
200153,490.42691725697074
200154,7116.639186617861
200155,2254.8809135341858
200156,16303.264657874735
200157,8142.305830909154
200158,10245.91344607039
200159,984.3962696322395
200160,6717.392195287457
200161,7529.923380264527
200162,6720.565375757696
200163,744.038416849686
200164,16448.12384874032
200165,14833.674840174703
200166,23554.69615826928
200167,3904.31567137196
200168,35292.864500109485
200169,697.068942334261
200170,2609.358661330407
200171,8840.899853006027
200172,1914.814757280528
200173,34972.35151699613
200174,665.156301911456
200175,2463.015684454093
200176,7998.029465117138
200177,6020.60189099719
200178,5329.644223541213
200179,3614.253988222111
200180,906.8541050552253
200181,18540.799169308062
200182,4244.839152877335
200183,1424.7659754129345
200184,2327.5788076166664
200185,4130.851348383119
200186,3552.292066555175
200187,5536.974760060226
200188,11522.734456011629
200189,11241.521514502294
200190,3200.2885639869082
200191,2928.5564096177186
200192,1133.3962298900428
200193,4940.766154208741
200194,7763.648074484428
200195,2308.914345730037
200196,657.6850283360758
200197,21422.38346115609
200198,1200.5445673739464
200199,4557.456696927768
200200,534.9071837854051
200201,7701.7041616005745
200202,2064.9767845981505
200203,1570.7262898529707
200204,8176.501535429381
200205,5339.022726065532
200206,911.2234853394822
200207,5015.471261097959
200208,5910.501860537284
200209,1686.2034954170308
200210,14098.60330597423
200211,5816.599666729735
200212,7460.972268468346
200213,9204.77350045013
200214,19526.39198136061
200215,7381.412655863176
200216,3305.2396024116433
200217,1222.9092090654924
200218,10171.53391572561
200219,1254.4680525628328
200220,2640.4417548337906
200221,8006.453498669345
